5200695482	2014-12-03 20:21	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5200695482	2014-12-03 20:24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 20:25	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 20:28	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 20:33	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
5200695482	2014-12-03 20:40	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 20:44	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5200695482	2014-12-03 20:52	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5200695482	2014-12-03 21:01	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 21:02	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 21:11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 21:58	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 23:06	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 23:08	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 23:18	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5200695482	2014-12-03 23:23	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 23:28	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
5200695482	2014-12-03 23:29	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3
5200763693	2014-12-03 01:57	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200763693	2014-12-03 12:18	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
5200763693	2014-12-03 22:43	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
5200766564	2014-12-03 16:29	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200766564	2014-12-03 16:33	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5200766564	2014-12-03 17:01	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200772086	2014-12-03 18:52	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
5200772086	2014-12-03 18:53	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
5200772086	2014-12-03 18:54	7	0	1	0	0	0	4	2	0	0	0	0	0	0	0	0	3
5200772086	2014-12-03 18:55	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3
5200772086	2014-12-03 18:56	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200830133	2014-12-03 15:03	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:13	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:19	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:24	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:27	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:32	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:35	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:37	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
5200833840	2014-12-03 13:39	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 13:41	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2
5200833840	2014-12-03 14:06	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 14:08	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 14:32	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
5200833840	2014-12-03 14:37	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:14	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:15	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:17	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2
5200833840	2014-12-03 15:18	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:20	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:21	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
5200833840	2014-12-03 15:22	4	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	4
5200833840	2014-12-03 15:24	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:25	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:29	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:30	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
5200833840	2014-12-03 15:31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:37	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:38	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3
5200833840	2014-12-03 15:39	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
5200833840	2014-12-03 15:40	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
5200833840	2014-12-03 15:41	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
5200833840	2014-12-03 15:42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:43	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
5200833840	2014-12-03 15:48	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:51	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5200833840	2014-12-03 15:57	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201017386	2014-12-03 11:30	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201043181	2014-12-03 19:51	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5201043181	2014-12-03 19:52	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
5201118025	2014-12-03 18:53	11	1	0	0	0	1	0	0	8	1	0	0	0	0	0	0	4
5201118025	2014-12-03 18:54	20	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1
5201118025	2014-12-03 18:55	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1
5201118025	2014-12-03 18:56	12	1	0	0	0	1	0	0	9	1	0	0	0	0	0	0	4
5201259144	2014-12-03 15:18	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5201264050	2014-12-03 12:37	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5201264050	2014-12-03 12:38	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201264050	2014-12-03 23:07	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5201264050	2014-12-03 23:08	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201328642	2014-12-03 10:51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201328642	2014-12-03 14:44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201349410	2014-12-03 00:33	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5201349410	2014-12-03 10:50	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
5201349410	2014-12-03 12:18	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
5201349410	2014-12-03 21:17	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
5201351170	2014-12-03 00:22	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201351170	2014-12-03 03:20	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201351170	2014-12-03 10:04	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201351170	2014-12-03 18:17	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 18:37	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 18:58	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5201369210	2014-12-03 19:02	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 19:04	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 19:07	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
5201369210	2014-12-03 19:10	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 19:32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:01	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:21	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:22	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
5201369210	2014-12-03 20:26	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:30	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:31	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:33	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:34	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 20:38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201369210	2014-12-03 21:17	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5201804953	2014-12-03 01:44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201824313	2014-12-03 17:10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201827547	2014-12-03 02:15	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5201936326	2014-12-03 02:23	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201936326	2014-12-03 03:30	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201936326	2014-12-03 09:51	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201936326	2014-12-03 16:52	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201949438	2014-12-03 01:10	7	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	6
5201949438	2014-12-03 01:54	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2
5201949438	2014-12-03 01:55	3	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2
5201949438	2014-12-03 20:35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201949438	2014-12-03 21:31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201989874	2014-12-03 09:52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5201989874	2014-12-03 12:16	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
5201989874	2014-12-03 17:09	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 10:53	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 10:56	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 14:10	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 15:07	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
5202029023	2014-12-03 15:11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 15:56	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202029023	2014-12-03 15:59	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3
5202029023	2014-12-03 16:02	4	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	4
5202146063	2014-12-03 13:05	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202219367	2014-12-03 13:26	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202219367	2014-12-03 13:27	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202219367	2014-12-03 13:31	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5202219367	2014-12-03 13:34	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5202219367	2014-12-03 22:30	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202219367	2014-12-03 22:31	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202219367	2014-12-03 22:32	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
5202326320	2014-12-03 16:35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202406554	2014-12-03 18:16	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3
5202406554	2014-12-03 18:17	6	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5
5202406554	2014-12-03 18:18	11	1	6	0	0	2	0	0	0	2	0	0	0	0	0	0	5
5202406554	2014-12-03 18:20	13	3	1	0	0	0	0	0	8	1	0	0	0	0	0	0	5
5202406554	2014-12-03 18:21	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
5202406554	2014-12-03 18:22	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
5202406554	2014-12-03 18:23	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5202406554	2014-12-03 18:24	7	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	5
5202406554	2014-12-03 18:25	5	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	4
5202406554	2014-12-03 18:26	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
5202412395	2014-12-03 06:53	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 11:26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 11:29	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 11:30	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 12:46	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5202419149	2014-12-03 13:00	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 13:01	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 13:35	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 13:41	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 13:43	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 14:15	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
5202419149	2014-12-03 14:31	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 16:14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 16:39	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 16:40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 16:42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 17:01	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 17:30	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202419149	2014-12-03 23:27	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:20	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:21	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:22	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:43	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3
5202426398	2014-12-03 20:44	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:47	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202426398	2014-12-03 20:48	5	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	4
5202426398	2014-12-03 20:49	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
5202426398	2014-12-03 20:50	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
5202426398	2014-12-03 20:54	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4
5202426398	2014-12-03 20:55	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
5202426398	2014-12-03 20:56	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
5202446275	2014-12-03 01:50	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202446275	2014-12-03 23:56	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202448453	2014-12-03 02:16	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5202505576	2014-12-03 00:13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202505576	2014-12-03 06:09	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202505576	2014-12-03 14:01	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202505576	2014-12-03 14:02	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202505576	2014-12-03 21:35	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 02:51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 07:09	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 07:10	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 14:14	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 23:08	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202509811	2014-12-03 23:09	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202569970	2014-12-03 12:09	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202569970	2014-12-03 12:12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202569970	2014-12-03 12:24	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
5202569970	2014-12-03 12:25	7	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	5
5202569970	2014-12-03 12:26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202569970	2014-12-03 12:29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202569970	2014-12-03 12:31	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3
5202569970	2014-12-03 12:35	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
5202569970	2014-12-03 18:27	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
5202623144	2014-12-03 18:09	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202709879	2014-12-03 09:29	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
5202709879	2014-12-03 14:15	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
5202709879	2014-12-03 14:25	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
5202709879	2014-12-03 14:26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5202709879	2014-12-03 14:48	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
5202709879	2014-12-03 14:50	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
5202709879	2014-12-03 14:52	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
